country_a,country_b,year,total_export_A_to_B,total_import_of_A_from_B,trade_volume,bec_1_export_A_to_B,bec_2_export_A_to_B,bec_3_export_A_to_B,bec_4_export_A_to_B,bec_5_export_A_to_B,bec_6_export_A_to_B,bec_7_export_A_to_B,bec_8_export_A_to_B,bec_1_import_A_from_B,bec_2_import_A_from_B,bec_3_import_A_from_B,bec_4_import_A_from_B,bec_5_import_A_from_B,bec_6_import_A_from_B,bec_7_import_A_from_B,bec_8_import_A_from_B,scenario
CHE,THA,2026,107670231.1456269,202139142.476051,309809373.6216779,5895966.203045643,3848134.353540279,11192490.48318234,52085056.97795103,6755353.365979332,8059639.470760135,19693217.299735617,140372.99143252487,5586686.64316596,3189795.106657645,14614874.330324799,109867807.24357238,10403634.890968574,4861102.670205561,53547678.08914069,67563.50201542219,forecast
CHE,ARE,2026,240554550.0242217,492198709.92139417,732753259.9456159,96135.79005598405,6590038.5108603705,5553068.516956122,181299940.68608776,5567746.711570342,1344198.017395711,40061554.17909794,41867.61219744996,5635627.014250772,410926.7219103134,5513005.387261075,446507790.5793291,8592440.083732935,899355.6715634945,24567992.38806685,71572.07527967174,forecast
CHE,USA,2026,3282051140.3178396,2205685412.861217,5487736553.179056,66707960.9742714,96993715.01257694,346953591.8864371,35827085.27811426,173265319.66501966,20942291.283936694,2537894037.639629,3467138.577854646,28345153.638435394,195991041.6696649,67503959.95923418,802010937.4935784,40254162.761486694,36860880.38529375,972477879.5621802,62241397.391343534,forecast
CHE,VNM,2026,39827532.34675082,12853705.38665076,52681237.73340158,3078850.699027542,302155.27418218675,6583442.4664529795,20290308.601451427,2565939.026026194,71204.42018428635,6742264.157171522,193367.7022546774,944328.6729201513,634327.4566326326,2193238.620063065,7831430.427454829,880147.6603741361,167327.2678159603,62953.26583982836,139952.01555015703,forecast
THA,AUS,2026,708544950.1944563,473926167.4943067,1182471117.6887631,104773383.92749555,206532411.74033105,57253887.39243045,8912498.96663103,275468106.79211944,28181330.998850785,26897871.488563105,525458.8880349392,92609768.12334646,69913181.06101733,94535920.04994106,111113.59115582735,199636424.20588928,1498628.961869787,15437904.600185813,183226.90090116093,forecast
THA,CHN,2026,1753807567.9271495,3047077178.714604,4800884746.641753,613900499.9303074,521950960.90185213,110274552.79472512,68881449.58539121,333977831.67090464,98534046.87007159,5762569.236670192,525656.9372270335,567482658.8714265,358402744.125601,846731187.0096093,405924458.960482,492232116.23898673,67267533.09742521,154245298.9088558,154791181.50221756,forecast
THA,FRA,2026,70296210.54703572,160164349.40377155,230460559.95080727,100001.92586355098,6371168.591615263,25871639.530350402,5511538.194007254,9497521.279315725,47922.614646827766,21719456.924473144,1176961.4867635565,27137278.626693,7025437.091410246,41730092.06069613,20720511.218531217,32365374.13834542,4369297.663429582,25791856.67103388,1024501.9336320575,forecast
THA,DEU,2026,272065819.3849788,249370413.22028852,521436232.6052673,29538216.151897382,30018607.661216166,49178121.12061292,42313990.14359553,67795585.48012479,25250292.304516193,27756530.70954168,214475.81347409936,17506663.24456457,40082720.08932283,102994996.42167287,12572562.837856892,12493453.197765004,5579888.346712326,52751178.60178725,5388950.480606781,forecast
THA,HKG,2026,717128348.8932514,296283257.674528,1013411606.5677794,56219772.88892047,22843317.560317606,5197367.501640354,175750133.64208573,59830004.38474246,366066926.4137909,31103555.125332695,117271.37642123218,27060108.54937913,1950996.7305027433,76865617.14134653,55718890.83127896,29709502.978968363,103008123.54064295,1230870.9282835838,739146.9741257672,forecast
THA,IND,2026,373831379.04622793,401600541.53039116,775431920.5766191,25865049.044095114,44614719.76708069,89978878.31157759,34147518.865556546,89235899.37201187,60284879.65856598,28831065.0358434,873368.9914967844,58668523.39243616,122214580.16624452,102653734.53244562,25746591.52858777,47372062.886730984,28211243.604298584,16297352.4239691,436452.9956784037,forecast
THA,IDN,2026,717044498.8654902,371083244.4316551,1088127743.2971454,119971778.4108459,151021827.3372592,108693285.53763963,28182762.50853512,259926692.2076814,26078623.498658404,22398817.55369236,770711.8111781594,52025504.42610129,135593777.1659831,107512351.0628332,10253416.270066354,36310036.94339233,5429946.157471982,19172698.11574602,4785514.290060803,forecast
THA,JPN,2026,1931138152.455278,978901844.3519384,2910039996.807216,178862367.7593189,53953381.03988543,733185881.6957415,34004259.751567975,528891446.1828618,267778183.35075432,121508655.88734382,12953976.78780418,337198838.5039789,5425.470313516614,149548949.88567063,34113184.50646977,2008429.67262376,193187442.25067103,127263100.34604564,135576473.71616504,forecast
THA,KOR,2026,406236031.6359136,448370697.2596628,854606728.8955765,33874111.88576444,71198048.30969307,69671034.09984829,16947972.107185066,115821863.99061035,91859777.58395673,6634866.740226161,228356.91862949947,64780623.08935016,151211378.39811674,68407393.79304218,34129046.70592143,5681016.448557494,109052848.68439098,14995223.283871531,113166.85641228365,forecast
THA,MYS,2026,600089166.2955868,804821099.9697857,1404910266.2653725,99370627.67734605,182196871.58643696,169576044.00493762,14093571.699437289,56276541.60097919,76854122.19227181,1295547.8840642525,425839.6501136652,77817157.9574487,221944610.71518105,184914239.12067804,22101869.849117633,59014552.281105086,211689402.65029693,26779904.21867217,559363.1772861149,forecast
THA,NLD,2026,246681301.76535466,91674233.13504937,338355534.90040404,94246526.56215815,1126218.4873595424,45115927.683323905,16221619.877452131,60084400.760214455,2044774.5608583342,27672143.040105686,169690.79388247326,7630662.245799061,2514920.3864643043,16310443.20698778,4032950.5302356035,6461532.392251954,47902907.41638658,6300399.0648083445,520417.8921157384,forecast
THA,PHL,2026,222683829.84719887,200166015.02244,422849844.86963886,12630479.248486545,5656737.496754566,146600579.22373265,2167400.224832503,18362976.93259531,4350400.853075397,32415295.06264078,499960.8050811205,34897181.17281164,2283127.664555827,35714116.253006384,180217.00744408515,81199167.1259001,31686483.642314263,13965796.643959995,239925.5124476952,forecast
THA,SGP,2026,519218001.8719675,610896507.5143405,1130114509.386308,45391353.24674962,189405906.32362217,27282794.896790963,158295524.92613077,43016821.319446735,38034618.01602936,17062687.607260566,728295.5359372965,60373944.83287346,126560275.07416849,68142897.58367534,117222357.52042493,1742432.0283535202,162655923.7895392,72712864.8152916,1485811.8700139406,forecast
THA,CHE,2026,81967189.07499336,101661992.08806194,183629181.1630553,2004573.0657883913,726450.6589942048,11331099.031935671,27426993.311622173,1479592.733548159,481641.3024786388,37825798.31289815,691040.6577279709,8940479.662446488,1492514.1995385708,11640939.433293892,48629964.94300376,8297975.065080499,14809567.848417833,7647207.528735281,203343.40754563292,forecast
THA,ARE,2026,67403486.17064877,730798841.5298703,798202327.7005191,6671149.414687056,35245727.90550512,17910284.96762362,3090156.8838011194,2208131.0839961898,1526409.2891640665,700072.3215288487,51554.304342749914,94617149.7154511,952080.3816584863,289539550.8601628,33874385.767876595,259269464.1321528,32244203.129801083,19641799.810813785,660207.7319535972,forecast
THA,USA,2026,1299873694.366083,579457993.3433577,1879331687.7094407,218240073.05212036,399297571.53537875,30082282.041227788,165044319.38045403,64477138.40684887,252504548.074472,167368132.55984536,2859629.315735635,49254696.45520786,96227129.8601226,33800784.60127379,2221909.274993928,195599765.9092632,147644887.73038557,38674740.83334847,16034078.678762201,forecast
THA,VNM,2026,378581515.3919028,219187731.2684215,597769246.6603243,3461624.4944781447,10559411.885565547,94339261.51085453,76992670.1933789,104200689.40953389,68587166.46670927,19444825.48992704,995865.941455477,21626035.699470572,44520856.13391566,5278721.410906365,39515137.76386065,55332209.652199894,22647041.70112303,20957587.48859723,9310141.418348113,forecast
ARE,AUS,2026,48119966.63009519,263222273.63905895,311342240.26915413,8965815.192200843,15239580.401840646,14329567.07253404,1989347.976888809,4161208.9678727295,1747109.260884093,1310152.0659966806,377185.69187735,130146104.02863045,58773944.39451438,20045147.970840257,13964028.068765836,22278650.774515014,8490419.580971107,5536331.259594037,3987647.5612279065,forecast
ARE,CHN,2026,1750271146.8299377,4354535119.257467,6104806266.087405,42329965.12666054,233270380.23538795,162005784.60021412,218570921.2251294,166105693.23333058,884193723.5059593,39824989.3877087,3969689.5155471377,131883630.69809486,2002778568.970822,1015513110.4542292,100730845.59356087,142610979.1714306,871234029.7130741,54824986.656194404,34958968.00006148,forecast
ARE,FRA,2026,134460025.01957628,273826518.8163247,408286543.835901,18864387.323603835,8988703.605988069,2564896.9555809796,2346391.976867414,68380996.98944442,5943591.973748348,26363960.51660394,1007095.6777392898,3532967.0319830608,39005447.79488879,16375398.715547921,47200080.54228427,88118357.08246554,11747720.42597572,67275408.2607897,571138.9623897034,forecast
ARE,DEU,2026,245877860.71868062,638138609.1453372,884016469.8640178,21087596.641189173,22947895.26978423,69197160.5390454,16849964.642599292,69901167.98911436,25828327.871611603,16902412.392673098,3163335.372663454,27156634.98260527,61394961.22424312,214319136.5219815,16703292.65299374,217673109.60943696,37089742.610236906,54296199.40955384,9505532.134285951,forecast
ARE,HKG,2026,636605445.5222464,836724633.4575858,1473330078.9798322,3483897.19893552,3241766.5311574964,9235492.440552581,496488566.56693095,43600407.147499144,33176035.739215914,46864618.40698736,514661.49096741166,298769.63844513334,1396304.3626539349,9479711.643176047,391615504.6379487,879746.1913288606,410739712.8115643,21767378.443643108,547505.7288257218,forecast
ARE,IND,2026,3346571416.092913,1957034806.1721637,5303606222.265077,31890252.743782822,387996080.83220303,114656366.56832923,2412892305.143285,342577702.9776417,34386520.26618456,19617516.025101822,2554671.5363856643,65916666.876965106,499282994.6806487,208051179.10594025,904743641.8984361,132091482.4744172,128196043.11605504,15873141.869478287,2879656.150223055,forecast
ARE,IDN,2026,95287821.84552144,106478765.03069888,201766586.87622032,1705251.9294521522,12863693.512142304,2624095.8004125133,23288835.80208654,30573873.377438415,13323084.637411552,10001090.190884575,907896.5956933788,20726543.272794202,15806888.589911142,5391971.351690505,42303455.94674221,20054508.12131926,1767086.586537522,350219.79541349766,78091.36629053287,forecast
ARE,JPN,2026,1683674206.4737146,865290950.2639214,2548965156.737636,25568545.42761401,235442310.51812267,536426011.43259656,37563110.463570714,622492175.3636692,164423355.28816742,53256162.1018101,8502535.878164005,493710.65596457635,809726596.6129498,5197719.772504175,6067892.400229259,4111562.090579168,4561803.248376947,350274.58302601153,34781390.900291294,forecast
ARE,KOR,2026,576981037.0727975,339372403.7817714,916353440.854569,117518185.11643626,177981407.67959094,25304249.44737126,14158957.85378986,117147387.7734746,54222081.337835655,66303867.73657084,4344900.12772811,3094171.4482515743,305239679.96866137,1508221.8195529035,3497370.744888433,20195132.205540594,181674.58541847672,5492566.617635965,163586.39182215123,forecast
ARE,MYS,2026,260548245.0760037,113297202.13686596,373845447.21286964,40970992.40922829,53666629.6519979,19555312.189346965,94589394.32297494,6433610.002508784,28465442.470474876,15824975.533182574,1041888.4962893941,24154313.24250784,46486744.71239497,22520976.633351143,4808620.47598478,3654269.33476065,6355027.5417313175,2011555.4387845956,3305694.7573506525,forecast
ARE,NLD,2026,132700139.54598069,269573751.615624,402273891.1616047,10980425.776545437,11701723.88618116,52586233.753082626,543093.2656454031,38914919.31961369,16198149.057398124,1186433.9662005128,589160.5213137601,36707958.24014009,40908107.77558519,71640146.01982647,1982227.233669668,30415730.520013068,33031867.76668034,52236177.23906869,2651536.8206405225,forecast
ARE,PHL,2026,41546821.60529411,31828324.955495913,73375146.56079002,7209999.941833925,4591524.6314712055,18747648.8678199,8368942.334053627,1369562.2718830619,691311.4758310198,474063.7411878944,93768.34121347751,1976835.0333516188,24619220.631893992,2349344.143715086,171221.87838522566,244975.90496422956,1944119.9125401783,380644.2029430868,141963.24770249234,forecast
ARE,SGP,2026,998604473.833417,147048688.50689903,1145653162.340316,85506194.53735735,186423794.7686797,64197222.338184394,495156326.8554802,124267376.58897479,39255427.5321085,2209694.3863103716,1588436.8263215898,1645155.0313572723,29829506.120620545,4632764.456019913,66565725.05548429,4910025.921791367,25827368.528880436,7697424.410543722,5940718.982201499,forecast
ARE,CHE,2026,753225299.214175,828456070.4108045,1581681369.6249795,3627792.5028303,28947.22846493451,7598919.989473774,613547284.8829312,2611937.402031364,1325008.2542654425,124438285.72681418,47123.2273637016,2243562.109637931,2614968.89676975,5347101.985877834,773776802.6495707,3703192.9879307793,409602.6062492077,40257210.400045484,103628.77472287211,forecast
ARE,THA,2026,1183048870.7217164,153108750.5769641,1336157621.2986805,10736316.710785478,92492829.40611333,294759160.08274394,317461563.52943265,443726964.62138534,22687359.925613668,580240.6254910574,604435.8201507526,3800643.39047807,119187199.9031429,9726346.971911948,3342142.075259171,15787904.301208004,338123.5776935005,857889.7436851823,68500.6135853461,forecast
ARE,USA,2026,365381119.9732839,1458409647.514037,1823790767.487321,18408320.387269296,28492529.413327955,101557211.38986243,100567251.06185971,46036332.495156616,28782919.48053574,1678697.1838067034,39857858.561465435,5482676.155725304,148826892.43922555,340558674.8014086,114253769.62435395,195016453.74670205,277708792.75634027,124877997.02795641,251684390.9623248,forecast
ARE,VNM,2026,49393094.93141636,163648654.0601277,213041748.99154407,492522.1719173911,1620141.8377195941,193346.20928526824,4000971.7768777893,342403.00877029565,42194396.49357267,535675.8751895825,13637.558083779886,33187181.81295883,9490603.305485189,4148613.84314149,30705898.343248904,14297517.463197885,30167011.67421832,771208.738045532,40880618.87983156,forecast
USA,AUS,2026,2166374318.5820184,761448351.3467611,2927822669.9287796,221488643.61439264,112460444.26139224,279622809.3441975,142594830.29351443,544194317.6545506,211055952.7787505,648077953.4719206,6879367.163300232,85891164.93919092,140293817.30628362,117661267.51892179,65466649.909392156,1280136.0234233607,73463887.6018925,267331290.64402184,10060137.403634908,forecast
USA,CHN,2026,10430859550.985317,23781860321.2814,34212719872.266716,1265599160.1577318,1261963144.5073085,1059806940.386856,1152460523.5992663,1596338977.7235818,2935924682.0843825,533624924.0373831,625141198.488808,2197680277.536516,826083222.2792236,3830465112.691604,4846998961.88743,2061757327.2064474,8548966076.347037,1004445717.49208,465463625.84106207,forecast
USA,FRA,2026,2260572230.593862,1851816258.322312,4112388488.916174,161185302.78229314,867132806.2864482,383157717.272728,98849478.61311804,547655933.1005212,166741745.3022602,10266746.872897089,25582500.36359575,26385264.14423081,65167114.30437003,516003556.09562445,221488290.93063575,844158944.8755314,29071045.58380913,146894414.8024346,2647627.5856757616,forecast
