country,trade_type,sector,partner_country,volume,previous_volume
UK,import,Plastics,Netherlands,4454,4368
UK,import,Plastics,Turkey,809,786
UK,import,Plastics,Indonesia,4696,4863
UK,import,Plastics,Saudi Arabia,4933,4729
UK,import,Plastics,South Africa,1267,1357
UK,import,Minerals,Germany,3328,3420
UK,import,Minerals,USA,597,547
UK,import,Minerals,France,1390,1340
UK,import,Minerals,Japan,687,720
UK,import,Minerals,China,864,919
UK,import,Minerals,India,2995,3012
UK,import,Minerals,Canada,4455,4730
UK,import,Minerals,Brazil,641,650
UK,import,Minerals,Australia,1224,1238
UK,import,Minerals,South Korea,995,975
UK,import,Minerals,Mexico,2293,2190
UK,import,Minerals,Italy,4541,4192
UK,import,Minerals,Russia,609,590
UK,import,Minerals,Spain,4758,4371
UK,import,Minerals,Netherlands,2241,2386
UK,import,Minerals,Turkey,2877,2693
UK,import,Minerals,Indonesia,1671,1710
UK,import,Minerals,Saudi Arabia,3234,3180
UK,import,Minerals,South Africa,894,823
UK,import,Food Products,Germany,4416,4288
UK,import,Food Products,USA,2642,2656
UK,import,Food Products,France,1872,2036
UK,import,Food Products,Japan,3203,2943
UK,import,Food Products,China,2999,2935
UK,import,Food Products,India,2339,2301
UK,import,Food Products,Canada,3694,3837
UK,import,Food Products,Brazil,1231,1208
UK,import,Food Products,Australia,2803,2579
UK,import,Food Products,South Korea,4346,4548
UK,import,Food Products,Mexico,1555,1621
UK,import,Food Products,Italy,3783,4078
UK,import,Food Products,Russia,2379,2498
UK,import,Food Products,Spain,1835,2015
UK,import,Food Products,Netherlands,2879,2758
UK,import,Food Products,Turkey,2780,2584
UK,import,Food Products,Indonesia,4044,3884
UK,import,Food Products,Saudi Arabia,1402,1370
UK,import,Food Products,South Africa,1484,1510
UK,import,Wood Products,Germany,3603,3330
UK,import,Wood Products,USA,961,1065
UK,import,Wood Products,France,3362,3211
UK,import,Wood Products,Japan,4718,5196
UK,import,Wood Products,China,3372,3105
UK,import,Wood Products,India,1212,1176
UK,import,Wood Products,Canada,4950,5014
UK,import,Wood Products,Brazil,4613,4662
UK,import,Wood Products,Australia,4606,4385
UK,import,Wood Products,South Korea,4268,4108
UK,import,Wood Products,Mexico,1972,2113
UK,import,Wood Products,Italy,898,867
UK,import,Wood Products,Russia,3027,2961
UK,import,Wood Products,Spain,2474,2482
UK,import,Wood Products,Netherlands,772,805
UK,import,Wood Products,Turkey,1966,1933
UK,import,Wood Products,Indonesia,2242,2120
UK,import,Wood Products,Saudi Arabia,3724,3989
UK,import,Wood Products,South Africa,1087,1007
UK,import,Energy,Germany,532,552
UK,import,Energy,USA,2022,2002
UK,import,Energy,France,1210,1270
UK,import,Energy,Japan,2009,1933
UK,import,Energy,China,3748,3788
UK,import,Energy,India,2367,2226
UK,import,Energy,Canada,1780,1638
UK,import,Energy,Brazil,1398,1272
UK,import,Energy,Australia,666,718
UK,import,Energy,South Korea,3116,2974
UK,import,Energy,Mexico,4868,4963
UK,import,Energy,Italy,3723,3792
UK,import,Energy,Russia,2999,3313
UK,import,Energy,Spain,3160,2887
UK,import,Energy,Netherlands,1686,1751
UK,import,Energy,Turkey,3326,3257
UK,import,Energy,Indonesia,3451,3195
UK,import,Energy,Saudi Arabia,3872,3989
UK,import,Energy,South Africa,1499,1481
UK,import,Services,Germany,4865,5058
UK,import,Services,USA,2421,2311
UK,import,Services,France,1690,1807
UK,import,Services,Japan,4423,4391
UK,import,Services,China,3892,4243
UK,import,Services,India,3974,3666
UK,import,Services,Canada,1589,1699
UK,import,Services,Brazil,3489,3776
UK,import,Services,Australia,4059,3793
UK,import,Services,South Korea,4136,4569
UK,import,Services,Mexico,3530,3787
UK,import,Services,Italy,1601,1698
UK,import,Services,Russia,3413,3278
UK,import,Services,Spain,737,738
UK,import,Services,Netherlands,1315,1371
UK,import,Services,Turkey,2518,2669
UK,import,Services,Indonesia,1786,1852
UK,import,Services,Saudi Arabia,4160,4447
UK,import,Services,South Africa,3567,3327
UK,import,ICT,Germany,4616,4274
UK,import,ICT,USA,3313,3065
UK,import,ICT,France,2519,2512
UK,import,ICT,Japan,3676,3688
UK,import,ICT,China,3865,3544
UK,import,ICT,India,3620,3408
UK,import,ICT,Canada,1984,1881
UK,import,ICT,Brazil,742,701
UK,import,ICT,Australia,2523,2500
UK,import,ICT,South Korea,3807,3661
UK,import,ICT,Mexico,1405,1421
UK,import,ICT,Italy,2045,2240
UK,import,ICT,Russia,1656,1677
UK,import,ICT,Spain,2448,2285
UK,import,ICT,Netherlands,2583,2466
UK,import,ICT,Turkey,3240,3529
UK,import,ICT,Indonesia,3828,3984
UK,import,ICT,Saudi Arabia,3626,3481
UK,import,ICT,South Africa,3251,2973
India,export,Machinery,Germany,2333,2447
India,export,Machinery,USA,2639,2655
India,export,Machinery,France,1720,1769
India,export,Machinery,Japan,4112,3998
India,export,Machinery,China,4721,4813
India,export,Machinery,UK,3554,3547
India,export,Machinery,Canada,4965,4534
India,export,Machinery,Brazil,1361,1287
India,export,Machinery,Australia,4016,4145
India,export,Machinery,South Korea,1163,1099
India,export,Machinery,Mexico,1434,1350
India,export,Machinery,Italy,1933,1785
India,export,Machinery,Russia,3997,3813
India,export,Machinery,Spain,3920,4212
India,export,Machinery,Netherlands,3023,3043
India,export,Machinery,Turkey,2998,3329
India,export,Machinery,Indonesia,4957,4978
India,export,Machinery,Saudi Arabia,2292,2289
India,export,Machinery,South Africa,4107,4458
India,export,Chemicals,Germany,3337,3284
India,export,Chemicals,USA,4106,3774
India,export,Chemicals,France,4161,4534
India,export,Chemicals,Japan,4799,5231
India,export,Chemicals,China,1749,1880
India,export,Chemicals,UK,3937,3867
India,export,Chemicals,Canada,1771,1767
India,export,Chemicals,Brazil,3008,3181
India,export,Chemicals,Australia,3249,3275
India,export,Chemicals,South Korea,2957,2749
India,export,Chemicals,Mexico,771,728
India,export,Chemicals,Italy,4870,4492
India,export,Chemicals,Russia,2448,2274
India,export,Chemicals,Spain,4653,4594
India,export,Chemicals,Netherlands,2848,2847
India,export,Chemicals,Turkey,1351,1422
India,export,Chemicals,Indonesia,4959,4746
India,export,Chemicals,Saudi Arabia,792,748
India,export,Chemicals,South Africa,2892,2967
India,export,Electronics,Germany,2350,2585
India,export,Electronics,USA,2873,2745
India,export,Electronics,France,3546,3410
India,export,Electronics,Japan,3337,3381
India,export,Electronics,China,1124,1106
India,export,Electronics,UK,1750,1649
India,export,Electronics,Canada,2926,2692
India,export,Electronics,Brazil,2873,2685
India,export,Electronics,Australia,3589,3742
India,export,Electronics,South Korea,1861,1991
India,export,Electronics,Mexico,1368,1519
India,export,Electronics,Italy,924,958
India,export,Electronics,Russia,4564,4579
India,export,Electronics,Spain,4237,4222
India,export,Electronics,Netherlands,3028,2988
India,export,Electronics,Turkey,1664,1733
India,export,Electronics,Indonesia,2634,2661
India,export,Electronics,Saudi Arabia,712,716
India,export,Electronics,South Africa,2913,3091
India,export,Automotive,Germany,2572,2352
India,export,Automotive,USA,3934,3598
India,export,Automotive,France,4262,4117
India,export,Automotive,Japan,2340,2533
India,export,Automotive,China,1256,1241
India,export,Automotive,UK,2431,2504
India,export,Automotive,Canada,3905,3671
India,export,Automotive,Brazil,3892,3769
India,export,Automotive,Australia,3341,3160
India,export,Automotive,South Korea,3036,3058
India,export,Automotive,Mexico,1152,1215
India,export,Automotive,Italy,3756,3708
India,export,Automotive,Russia,3324,3508
India,export,Automotive,Spain,2132,2322
India,export,Automotive,Netherlands,2290,2318
India,export,Automotive,Turkey,1109,1050
India,export,Automotive,Indonesia,2438,2297
India,export,Automotive,Saudi Arabia,891,939
India,export,Automotive,South Africa,1327,1268
India,export,Agriculture,Germany,1788,1761
India,export,Agriculture,USA,1496,1518
India,export,Agriculture,France,3846,4136
India,export,Agriculture,Japan,1640,1717
India,export,Agriculture,China,3183,3212
India,export,Agriculture,UK,521,499
India,export,Agriculture,Canada,3360,3107
India,export,Agriculture,Brazil,4649,4417
India,export,Agriculture,Australia,4500,4916
India,export,Agriculture,South Korea,3559,3492
India,export,Agriculture,Mexico,2525,2539
India,export,Agriculture,Italy,791,862
India,export,Agriculture,Russia,1677,1596
India,export,Agriculture,Spain,4746,4641
India,export,Agriculture,Netherlands,1728,1745
India,export,Agriculture,Turkey,3190,2911
India,export,Agriculture,Indonesia,4027,3734
India,export,Agriculture,Saudi Arabia,4062,4316
India,export,Agriculture,South Africa,571,526
India,export,Textiles,Germany,4711,4388
India,export,Textiles,USA,1690,1614
India,export,Textiles,France,2333,2199
India,export,Textiles,Japan,968,940
India,export,Textiles,China,753,705
India,export,Textiles,UK,4416,4052
India,export,Textiles,Canada,3112,3028
India,export,Textiles,Brazil,2489,2670
India,export,Textiles,Australia,2903,3199
India,export,Textiles,South Korea,1153,1141
India,export,Textiles,Mexico,1764,1853
India,export,Textiles,Italy,2608,2587
India,export,Textiles,Russia,4333,4578
India,export,Textiles,Spain,3943,3825
India,export,Textiles,Netherlands,3823,3727
India,export,Textiles,Turkey,4707,4735
India,export,Textiles,Indonesia,1376,1481
India,export,Textiles,Saudi Arabia,875,894
India,export,Textiles,South Africa,4675,5056
India,export,Pharmaceuticals,Germany,4614,5032
India,export,Pharmaceuticals,USA,603,603
India,export,Pharmaceuticals,France,4850,4821
India,export,Pharmaceuticals,Japan,3780,3623
India,export,Pharmaceuticals,China,509,527
India,export,Pharmaceuticals,UK,4615,4615
India,export,Pharmaceuticals,Canada,879,830
India,export,Pharmaceuticals,Brazil,4087,4540
India,export,Pharmaceuticals,Australia,3574,3501
India,export,Pharmaceuticals,South Korea,834,910
India,export,Pharmaceuticals,Mexico,4479,4261
India,export,Pharmaceuticals,Italy,2953,2908
India,export,Pharmaceuticals,Russia,2820,2745
India,export,Pharmaceuticals,Spain,2722,2772
India,export,Pharmaceuticals,Netherlands,955,890
India,export,Pharmaceuticals,Turkey,1498,1556
India,export,Pharmaceuticals,Indonesia,4922,4635
India,export,Pharmaceuticals,Saudi Arabia,1544,1652
India,export,Pharmaceuticals,South Africa,4237,4422
India,export,Metals,Germany,2888,3028
India,export,Metals,USA,2793,2890
India,export,Metals,France,606,650
India,export,Metals,Japan,2385,2219
India,export,Metals,China,2561,2705
India,export,Metals,UK,2021,1919
India,export,Metals,Canada,4043,4268
India,export,Metals,Brazil,4975,4694
India,export,Metals,Australia,4847,5029
India,export,Metals,South Korea,3782,3881
India,export,Metals,Mexico,3193,3228
India,export,Metals,Italy,1770,1738
India,export,Metals,Russia,2704,2584
India,export,Metals,Spain,3131,2900
India,export,Metals,Netherlands,3936,3853
India,export,Metals,Turkey,2777,2597
India,export,Metals,Indonesia,1023,997
India,export,Metals,Saudi Arabia,2106,2254
India,export,Metals,South Africa,4923,5317
India,export,Plastics,Germany,1659,1729
India,export,Plastics,USA,3502,3767
India,export,Plastics,France,1268,1187
India,export,Plastics,Japan,1346,1268
India,export,Plastics,China,4054,3958
India,export,Plastics,UK,664,607
India,export,Plastics,Canada,3347,3660
India,export,Plastics,Brazil,3337,3353
India,export,Plastics,Australia,2103,2124
India,export,Plastics,South Korea,1894,2022
India,export,Plastics,Mexico,2429,2291
India,export,Plastics,Italy,1247,1355
India,export,Plastics,Russia,3887,4122
India,export,Plastics,Spain,4084,3979
India,export,Plastics,Netherlands,1679,1598
India,export,Plastics,Turkey,1355,1472
India,export,Plastics,Indonesia,1466,1525
India,export,Plastics,Saudi Arabia,1625,1691
India,export,Plastics,South Africa,3662,4005
India,export,Minerals,Germany,2645,2456
India,export,Minerals,USA,4463,4152
India,export,Minerals,France,4931,5081
India,export,Minerals,Japan,700,736
India,export,Minerals,China,968,1051
India,export,Minerals,UK,2318,2371
India,export,Minerals,Canada,2621,2677
India,export,Minerals,Brazil,2099,2004
India,export,Minerals,Australia,3672,3839
India,export,Minerals,South Korea,1167,1190
India,export,Minerals,Mexico,3238,3304
India,export,Minerals,Italy,4177,4352
India,export,Minerals,Russia,1290,1312
India,export,Minerals,Spain,965,902
India,export,Minerals,Netherlands,3446,3491
India,export,Minerals,Turkey,3721,3693
India,export,Minerals,Indonesia,1960,1942
India,export,Minerals,Saudi Arabia,2605,2378
India,export,Minerals,South Africa,3814,4041
India,export,Food Products,Germany,4728,4529
India,export,Food Products,USA,3001,2917
India,export,Food Products,France,2144,2172
India,export,Food Products,Japan,3232,3432
India,export,Food Products,China,2519,2329
India,export,Food Products,UK,2895,3206
India,export,Food Products,Canada,1798,1639
India,export,Food Products,Brazil,831,919
India,export,Food Products,Australia,4292,4441
India,export,Food Products,South Korea,945,893
India,export,Food Products,Mexico,2588,2397
India,export,Food Products,Italy,1463,1587
India,export,Food Products,Russia,3854,3573
India,export,Food Products,Spain,3738,3930
India,export,Food Products,Netherlands,2949,2753
India,export,Food Products,Turkey,3365,3348
India,export,Food Products,Indonesia,1830,1809
India,export,Food Products,Saudi Arabia,507,549
India,export,Food Products,South Africa,2123,2173
India,export,Wood Products,Germany,3640,3309
India,export,Wood Products,USA,1565,1644
India,export,Wood Products,France,2099,2099
India,export,Wood Products,Japan,1237,1233
India,export,Wood Products,China,2410,2321
India,export,Wood Products,UK,3542,3226
India,export,Wood Products,Canada,2809,2610
India,export,Wood Products,Brazil,3598,3425
India,export,Wood Products,Australia,810,742
India,export,Wood Products,South Korea,1661,1729
India,export,Wood Products,Mexico,4181,4497
India,export,Wood Products,Italy,3549,3327
India,export,Wood Products,Russia,2061,1991
India,export,Wood Products,Spain,3657,3469
India,export,Wood Products,Netherlands,1941,2123
India,export,Wood Products,Turkey,1516,1388
India,export,Wood Products,Indonesia,1557,1615
India,export,Wood Products,Saudi Arabia,2338,2478
India,export,Wood Products,South Africa,2163,2210
India,export,Energy,Germany,3945,3735
India,export,Energy,USA,792,747
India,export,Energy,France,4673,4810
India,export,Energy,Japan,1134,1203
India,export,Energy,China,4104,4302
India,export,Energy,UK,4072,3876
India,export,Energy,Canada,3164,3026
India,export,Energy,Brazil,2057,2019
India,export,Energy,Australia,1926,2089
India,export,Energy,South Korea,3978,3956
India,export,Energy,Mexico,3453,3496
India,export,Energy,Italy,990,1014
India,export,Energy,Russia,1265,1401
India,export,Energy,Spain,2362,2470
India,export,Energy,Netherlands,2160,2343
India,export,Energy,Turkey,1899,1804
India,export,Energy,Indonesia,3245,3459
India,export,Energy,Saudi Arabia,3885,3763
India,export,Energy,South Africa,2472,2423
India,export,Services,Germany,2186,2062
India,export,Services,USA,709,668
India,export,Services,France,3737,3762
India,export,Services,Japan,658,604
India,export,Services,China,3130,3323
India,export,Services,UK,1935,2103
India,export,Services,Canada,2592,2501
India,export,Services,Brazil,825,780
India,export,Services,Australia,3507,3698
India,export,Services,South Korea,4631,4570
India,export,Services,Mexico,2814,2904
India,export,Services,Italy,2691,2543
India,export,Services,Russia,700,680
India,export,Services,Spain,1015,1059
India,export,Services,Netherlands,1690,1862
India,export,Services,Turkey,3529,3489
India,export,Services,Indonesia,2373,2201
India,export,Services,Saudi Arabia,1293,1328
India,export,Services,South Africa,3776,3691
India,export,ICT,Germany,3348,3542
India,export,ICT,USA,1318,1381
India,export,ICT,France,4870,4849
India,export,ICT,Japan,2797,2671
India,export,ICT,China,4146,4140
India,export,ICT,UK,2632,2859
India,export,ICT,Canada,4658,4433
India,export,ICT,Brazil,1444,1529
India,export,ICT,Australia,3631,3402
India,export,ICT,South Korea,3176,2978
India,export,ICT,Mexico,1176,1194
India,export,ICT,Italy,4443,4125
India,export,ICT,Russia,843,902
India,export,ICT,Spain,4207,4182
India,export,ICT,Netherlands,2403,2667
India,export,ICT,Turkey,3121,3091
India,export,ICT,Indonesia,3676,3641
India,export,ICT,Saudi Arabia,3403,3350
India,export,ICT,South Africa,849,839
India,import,Machinery,Germany,4542,4525
India,import,Machinery,USA,2867,2875
India,import,Machinery,France,1450,1479
India,import,Machinery,Japan,4688,4714
India,import,Machinery,China,2028,2060
India,import,Machinery,UK,4588,4723
India,import,Machinery,Canada,3631,3743
India,import,Machinery,Brazil,3265,3554
India,import,Machinery,Australia,541,525
India,import,Machinery,South Korea,4445,4912
India,import,Machinery,Mexico,1502,1453
India,import,Machinery,Italy,3114,2912
India,import,Machinery,Russia,2589,2678
India,import,Machinery,Spain,4183,4233
India,import,Machinery,Netherlands,4240,4554
India,import,Machinery,Turkey,3446,3691
India,import,Machinery,Indonesia,2168,2110
India,import,Machinery,Saudi Arabia,2356,2186
India,import,Machinery,South Africa,3753,3428
India,import,Chemicals,Germany,651,682
India,import,Chemicals,USA,4889,4758
India,import,Chemicals,France,4080,3743
India,import,Chemicals,Japan,3704,3421
India,import,Chemicals,China,4351,4262
India,import,Chemicals,UK,1942,2008
India,import,Chemicals,Canada,3873,3846
India,import,Chemicals,Brazil,3220,3450
India,import,Chemicals,Australia,3284,3275
India,import,Chemicals,South Korea,2429,2354
India,import,Chemicals,Mexico,2717,2874
India,import,Chemicals,Italy,526,507
India,import,Chemicals,Russia,1828,1722
India,import,Chemicals,Spain,708,733
India,import,Chemicals,Netherlands,2039,2227
India,import,Chemicals,Turkey,2639,2930
India,import,Chemicals,Indonesia,1846,1976
India,import,Chemicals,Saudi Arabia,1458,1566
India,import,Chemicals,South Africa,1360,1369
India,import,Electronics,Germany,2215,2104
India,import,Electronics,USA,609,674
India,import,Electronics,France,714,735
