NTM_CODE,NTM_DESCRIPTION,COUNTRY_IMPOSING,IMPLEMENTATION_DATE,COUNTRY_AFFECTED,IS_UNILATERAL,REPEAL_DATE
A31,Labelling requirements,Brazil,2022-06-01T00:00:00,World [Valid From: 01 Jun 2022],True,9999-12-31T00:00:00
A49,"Hygienic requirements, n.e.s.",Brazil,2022-06-01T00:00:00,World [Valid From: 01 Jun 2022],True,9999-12-31T00:00:00
A21,Tolerance limits for residues of or contamination by certain (non-microbiological) substances,Brazil,2022-06-01T00:00:00,World [Valid From: 01 Jun 2022],True,9999-12-31T00:00:00
A31,Labelling requirements,Brazil,2022-06-01T00:00:00,World [Valid From: 01 Jun 2022],True,9999-12-31T00:00:00
A83,Certification requirement,Brazil,2022-07-01T00:00:00,United States [Valid From: 01 Jul 2022],False,9999-12-31T00:00:00
A82,Testing requirement,Brazil,2022-07-01T00:00:00,United States [Valid From: 01 Jul 2022],False,9999-12-31T00:00:00
A84,Inspection requirement,Brazil,2022-07-01T00:00:00,United States [Valid From: 01 Jul 2022],False,9999-12-31T00:00:00
A82,Testing requirement,Brazil,2022-07-01T00:00:00,Mexico [Valid From: 01 Jul 2022],False,9999-12-31T00:00:00
A84,Inspection requirement,Brazil,2022-07-01T00:00:00,Mexico [Valid From: 01 Jul 2022],False,9999-12-31T00:00:00
A83,Certification requirement,Brazil,2022-07-01T00:00:00,Mexico [Valid From: 01 Jul 2022],False,9999-12-31T00:00:00
A33,Packaging requirements,Brazil,2022-07-01T00:00:00,Italy [Valid From: 01 Jul 2022],False,9999-12-31T00:00:00
A83,Certification requirement,Brazil,2022-07-01T00:00:00,Italy [Valid From: 01 Jul 2022],False,9999-12-31T00:00:00
A84,Inspection requirement,Brazil,2022-07-01T00:00:00,Italy [Valid From: 01 Jul 2022],False,9999-12-31T00:00:00
A82,Testing requirement,Brazil,2022-07-01T00:00:00,Italy [Valid From: 01 Jul 2022],False,9999-12-31T00:00:00
A21,Tolerance limits for residues of or contamination by certain (non-microbiological) substances,Brazil,2022-07-01T00:00:00,World [Valid From: 01 Jul 2022],True,9999-12-31T00:00:00
A82,Testing requirement,Brazil,2022-07-01T00:00:00,World [Valid From: 01 Jul 2022],True,9999-12-31T00:00:00
A41,Microbiological criteria of the final product,Brazil,2022-07-01T00:00:00,World [Valid From: 01 Jul 2022],True,9999-12-31T00:00:00
A82,Testing requirement,Brazil,2022-07-01T00:00:00,World [Valid From: 01 Jul 2022],True,9999-12-31T00:00:00
B81,Product registration/approval requirement,Brazil,2022-05-02T00:00:00,World [Valid From: 02 May 2022],True,9999-12-31T00:00:00
B14,Authorization requirement for importing certain products,Brazil,2022-05-02T00:00:00,World [Valid From: 02 May 2022],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Brazil,2022-05-02T00:00:00,World [Valid From: 02 May 2022],True,9999-12-31T00:00:00
B31,Labelling requirements,Brazil,2022-05-02T00:00:00,World [Valid From: 02 May 2022],True,9999-12-31T00:00:00
B82,Testing requirement,Brazil,2022-05-02T00:00:00,World [Valid From: 02 May 2022],True,9999-12-31T00:00:00
P11,"Authorization or permit requirements to export, for technical reasons",Brazil,2022-05-02T00:00:00,World [Valid From: 02 May 2022],True,9999-12-31T00:00:00
B31,Labelling requirements,Brazil,2022-05-02T00:00:00,World [Valid From: 02 May 2022],True,9999-12-31T00:00:00
B82,Testing requirement,Brazil,2022-05-02T00:00:00,World [Valid From: 02 May 2022],True,9999-12-31T00:00:00
A83,Certification requirement,Brazil,2022-05-02T00:00:00,World [Valid From: 02 May 2022],True,9999-12-31T00:00:00
P163,Certification required by the exporting country,Brazil,2022-05-02T00:00:00,World [Valid From: 02 May 2022],True,9999-12-31T00:00:00
A86,Quarantine requirement,Brazil,2022-05-02T00:00:00,World [Valid From: 02 May 2022],True,9999-12-31T00:00:00
P169,"Conformity Assessment measures, n.e.s.",Brazil,2022-05-02T00:00:00,World [Valid From: 02 May 2022],True,9999-12-31T00:00:00
A84,Inspection requirement,Brazil,2022-05-02T00:00:00,World [Valid From: 02 May 2022],True,9999-12-31T00:00:00
P162,Inspection requirement,Brazil,2022-05-02T00:00:00,World [Valid From: 02 May 2022],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Brazil,2022-06-01T00:00:00,World [Valid From: 01 Jun 2022],True,9999-12-31T00:00:00
A49,"Hygienic requirements, n.e.s.",Brazil,2022-06-01T00:00:00,World [Valid From: 01 Jun 2022],True,9999-12-31T00:00:00
A82,Testing requirement,Brazil,2022-06-01T00:00:00,World [Valid From: 01 Jun 2022],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Brazil,2022-06-01T00:00:00,World [Valid From: 01 Jun 2022],True,9999-12-31T00:00:00
A33,Packaging requirements,Brazil,2022-06-01T00:00:00,World [Valid From: 01 Jun 2022],True,9999-12-31T00:00:00
A82,Testing requirement,Brazil,2022-06-01T00:00:00,World [Valid From: 01 Jun 2022],True,9999-12-31T00:00:00
B31,Labelling requirements,Brazil,2022-02-01T00:00:00,World [Valid From: 01 Feb 2022],True,9999-12-31T00:00:00
A82,Testing requirement,Brazil,2022-02-01T00:00:00,South Africa [Valid From: 01 Feb 2022],False,9999-12-31T00:00:00
D12,Antidumping duty,Brazil,2022-02-17T00:00:00,China [Valid From: 17 Feb 2022],False,9999-12-31T00:00:00
A31,Labelling requirements,Brazil,2022-03-02T00:00:00,World [Valid From: 02 Mar 2022],True,9999-12-31T00:00:00
A22,Restricted use of certain substances in foods and feeds and their contact materials,Brazil,2022-03-02T00:00:00,World [Valid From: 02 Mar 2022],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Brazil,2022-03-02T00:00:00,World [Valid From: 02 Mar 2022],True,9999-12-31T00:00:00
P32,Export quotas,Brazil,2022-02-17T00:00:00,World [Valid From: 17 Feb 2022],True,9999-12-31T00:00:00
D12,Antidumping duty,Brazil,2022-02-25T00:00:00,China [Valid From: 25 Feb 2022 - Valid Till: 25 Feb 2027],False,2027-02-25T00:00:00
B22,Restricted use of certain substances,Brazil,2022-02-16T00:00:00,World [Valid From: 16 Feb 2022],True,9999-12-31T00:00:00
A83,Certification requirement,Brazil,2022-02-01T00:00:00,South Africa [Valid From: 01 Feb 2022],False,9999-12-31T00:00:00
A84,Inspection requirement,Brazil,2022-02-01T00:00:00,South Africa [Valid From: 01 Feb 2022],False,9999-12-31T00:00:00
B81,Product registration/approval requirement,Brazil,2022-02-01T00:00:00,World [Valid From: 01 Feb 2022],True,9999-12-31T00:00:00
B15,Authorization requirement for importers,Brazil,2022-02-01T00:00:00,World [Valid From: 01 Feb 2022],True,9999-12-31T00:00:00
B84,Inspection requirement,Brazil,2022-02-01T00:00:00,World [Valid From: 01 Feb 2022],True,9999-12-31T00:00:00
B82,Testing requirement,Brazil,2022-02-01T00:00:00,World [Valid From: 01 Feb 2022],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Brazil,2022-02-01T00:00:00,World [Valid From: 01 Feb 2022],True,9999-12-31T00:00:00
B33,Packaging requirements,Brazil,2022-02-01T00:00:00,World [Valid From: 01 Feb 2022],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Brazil,2022-04-01T00:00:00,World [Valid From: 01 Apr 2022],True,9999-12-31T00:00:00
B83,Certification requirement,Brazil,2022-04-01T00:00:00,World [Valid From: 01 Apr 2022],True,9999-12-31T00:00:00
B31,Labelling requirements,Brazil,2022-04-01T00:00:00,World [Valid From: 01 Apr 2022],True,9999-12-31T00:00:00
A53,Fumigation,Brazil,2022-01-03T00:00:00,Chile [Valid From: 03 Jan 2022],False,9999-12-31T00:00:00
B83,Certification requirement,Brazil,2022-01-03T00:00:00,World [Valid From: 03 Jan 2022],True,9999-12-31T00:00:00
B81,Product registration/approval requirement,Brazil,2022-01-03T00:00:00,World [Valid From: 03 Jan 2022],True,9999-12-31T00:00:00
B14,Authorization requirement for importing certain products,Brazil,2022-01-03T00:00:00,World [Valid From: 03 Jan 2022],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Brazil,2022-01-03T00:00:00,World [Valid From: 03 Jan 2022],True,9999-12-31T00:00:00
B84,Inspection requirement,Brazil,2022-01-03T00:00:00,World [Valid From: 03 Jan 2022],True,9999-12-31T00:00:00
B82,Testing requirement,Brazil,2022-01-03T00:00:00,World [Valid From: 03 Jan 2022],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Brazil,2022-01-03T00:00:00,World [Valid From: 03 Jan 2022],True,9999-12-31T00:00:00
B83,Certification requirement,Brazil,2022-01-03T00:00:00,World [Valid From: 03 Jan 2022],True,9999-12-31T00:00:00
B83,Certification requirement,Brazil,2022-01-03T00:00:00,World [Valid From: 03 Jan 2022],True,9999-12-31T00:00:00
B81,Product registration/approval requirement,Brazil,2022-01-03T00:00:00,World [Valid From: 03 Jan 2022],True,9999-12-31T00:00:00
B21,Tolerance limits for residues of or contamination by certain substances,Brazil,2022-01-03T00:00:00,World [Valid From: 03 Jan 2022],True,9999-12-31T00:00:00
B41,TBT regulations on production processes,Brazil,2022-01-03T00:00:00,World [Valid From: 03 Jan 2022],True,9999-12-31T00:00:00
B32,Marking requirements,Brazil,2022-01-03T00:00:00,World [Valid From: 03 Jan 2022],True,9999-12-31T00:00:00
B82,Testing requirement,Brazil,2022-01-03T00:00:00,World [Valid From: 03 Jan 2022],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Brazil,2022-01-05T00:00:00,World [Valid From: 05 Jan 2022],True,9999-12-31T00:00:00
B84,Inspection requirement,Brazil,2022-01-05T00:00:00,World [Valid From: 05 Jan 2022],True,9999-12-31T00:00:00
B83,Certification requirement,Brazil,2022-01-03T00:00:00,World [Valid From: 03 Jan 2022],True,9999-12-31T00:00:00
B33,Packaging requirements,Brazil,2022-01-03T00:00:00,World [Valid From: 03 Jan 2022],True,9999-12-31T00:00:00
B82,Testing requirement,Brazil,2022-01-03T00:00:00,World [Valid From: 03 Jan 2022],True,9999-12-31T00:00:00
B83,Certification requirement,Brazil,2021-12-17T00:00:00,World [Valid From: 17 Dec 2021],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Brazil,2021-12-17T00:00:00,World [Valid From: 17 Dec 2021],True,9999-12-31T00:00:00
B84,Inspection requirement,Brazil,2021-12-17T00:00:00,World [Valid From: 17 Dec 2021],True,9999-12-31T00:00:00
A83,Certification requirement,Brazil,2022-01-03T00:00:00,Chile [Valid From: 03 Jan 2022],False,9999-12-31T00:00:00
A84,Inspection requirement,Brazil,2022-01-03T00:00:00,Chile [Valid From: 03 Jan 2022],False,9999-12-31T00:00:00
A82,Testing requirement,Brazil,2022-01-03T00:00:00,Chile [Valid From: 03 Jan 2022],False,9999-12-31T00:00:00
D12,Antidumping duty,Brazil,2021-12-22T00:00:00,"Israel, Russia [Valid From: 22 Dec 2021 - Valid Till: 22 Dec 2026]",False,2026-12-22T00:00:00
A83,Certification requirement,Brazil,2022-01-03T00:00:00,Chile [Valid From: 03 Jan 2022],False,9999-12-31T00:00:00
A21,Tolerance limits for residues of or contamination by certain (non-microbiological) substances,Brazil,2022-01-03T00:00:00,Chile [Valid From: 03 Jan 2022],False,9999-12-31T00:00:00
A84,Inspection requirement,Brazil,2022-01-03T00:00:00,Chile [Valid From: 03 Jan 2022],False,9999-12-31T00:00:00
A82,Testing requirement,Brazil,2022-01-03T00:00:00,Chile [Valid From: 03 Jan 2022],False,9999-12-31T00:00:00
A51,Cold/heat treatment,Brazil,2022-01-03T00:00:00,Chile [Valid From: 03 Jan 2022],False,9999-12-31T00:00:00
A41,Microbiological criteria of the final product,Brazil,2022-01-03T00:00:00,Chile [Valid From: 03 Jan 2022],False,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Brazil,2022-01-03T00:00:00,World [Valid From: 03 Jan 2022],True,9999-12-31T00:00:00
B15,Authorization requirement for importers,Brazil,2022-01-03T00:00:00,World [Valid From: 03 Jan 2022],True,9999-12-31T00:00:00
B31,Labelling requirements,Brazil,2022-01-03T00:00:00,World [Valid From: 03 Jan 2022],True,9999-12-31T00:00:00
B33,Packaging requirements,Brazil,2021-12-17T00:00:00,World [Valid From: 17 Dec 2021],True,9999-12-31T00:00:00
B31,Labelling requirements,Brazil,2021-12-17T00:00:00,World [Valid From: 17 Dec 2021],True,9999-12-31T00:00:00
B83,Certification requirement,Brazil,2021-12-17T00:00:00,World [Valid From: 17 Dec 2021],True,9999-12-31T00:00:00
A84,Inspection requirement,Brazil,2022-01-03T00:00:00,World [Valid From: 03 Jan 2022],True,9999-12-31T00:00:00
B82,Testing requirement,Brazil,2021-12-17T00:00:00,World [Valid From: 17 Dec 2021],True,9999-12-31T00:00:00
B81,Product registration/approval requirement,Brazil,2021-12-17T00:00:00,World [Valid From: 17 Dec 2021],True,9999-12-31T00:00:00
B81,Product registration/approval requirement,Brazil,2021-12-01T00:00:00,World [Valid From: 01 Dec 2021],True,9999-12-31T00:00:00
B14,Authorization requirement for importing certain products,Brazil,2021-12-01T00:00:00,World [Valid From: 01 Dec 2021],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Brazil,2021-12-01T00:00:00,World [Valid From: 01 Dec 2021],True,9999-12-31T00:00:00
B82,Testing requirement,Brazil,2021-12-01T00:00:00,World [Valid From: 01 Dec 2021],True,9999-12-31T00:00:00
B31,Labelling requirements,Brazil,2021-12-01T00:00:00,World [Valid From: 01 Dec 2021],True,9999-12-31T00:00:00
B33,Packaging requirements,Brazil,2021-12-01T00:00:00,World [Valid From: 01 Dec 2021],True,9999-12-31T00:00:00
B31,Labelling requirements,Brazil,2021-12-01T00:00:00,World [Valid From: 01 Dec 2021],True,9999-12-31T00:00:00
A31,Labelling requirements,Brazil,2021-12-01T00:00:00,World [Valid From: 01 Dec 2021],True,9999-12-31T00:00:00
B83,Certification requirement,Brazil,2021-12-01T00:00:00,World [Valid From: 01 Dec 2021],True,9999-12-31T00:00:00
B84,Inspection requirement,Brazil,2021-12-01T00:00:00,World [Valid From: 01 Dec 2021],True,9999-12-31T00:00:00
B83,Certification requirement,Brazil,2021-12-01T00:00:00,World [Valid From: 01 Dec 2021],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Brazil,2021-12-01T00:00:00,World [Valid From: 01 Dec 2021],True,9999-12-31T00:00:00
B31,Labelling requirements,Brazil,2021-12-01T00:00:00,World [Valid From: 01 Dec 2021],True,9999-12-31T00:00:00
B82,Testing requirement,Brazil,2021-12-01T00:00:00,World [Valid From: 01 Dec 2021],True,9999-12-31T00:00:00
A33,Packaging requirements,Brazil,2021-11-01T00:00:00,Colombia [Valid From: 01 Nov 2021],False,9999-12-31T00:00:00
A82,Testing requirement,Brazil,2021-11-01T00:00:00,Colombia [Valid From: 01 Nov 2021],False,9999-12-31T00:00:00
B31,Labelling requirements,Brazil,2021-11-05T00:00:00,World [Valid From: 05 Nov 2021],True,9999-12-31T00:00:00
B82,Testing requirement,Brazil,2021-12-17T00:00:00,World [Valid From: 17 Dec 2021],True,9999-12-31T00:00:00
A83,Certification requirement,Brazil,2021-11-01T00:00:00,Colombia [Valid From: 01 Nov 2021],False,9999-12-31T00:00:00
B31,Labelling requirements,Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
B83,Certification requirement,Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
B33,Packaging requirements,Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
B21,Tolerance limits for residues of or contamination by certain substances,Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
A84,Inspection requirement,Brazil,2021-11-01T00:00:00,Colombia [Valid From: 01 Nov 2021],False,9999-12-31T00:00:00
A83,Certification requirement,Brazil,2021-11-01T00:00:00,Netherlands [Valid From: 01 Nov 2021],False,9999-12-31T00:00:00
A82,Testing requirement,Brazil,2021-11-01T00:00:00,Netherlands [Valid From: 01 Nov 2021],False,9999-12-31T00:00:00
A84,Inspection requirement,Brazil,2021-11-01T00:00:00,Netherlands [Valid From: 01 Nov 2021],False,9999-12-31T00:00:00
A33,Packaging requirements,Brazil,2021-11-01T00:00:00,India [Valid From: 01 Nov 2021],False,9999-12-31T00:00:00
A83,Certification requirement,Brazil,2021-11-01T00:00:00,India [Valid From: 01 Nov 2021],False,9999-12-31T00:00:00
A82,Testing requirement,Brazil,2021-11-01T00:00:00,India [Valid From: 01 Nov 2021],False,9999-12-31T00:00:00
A84,Inspection requirement,Brazil,2021-11-01T00:00:00,India [Valid From: 01 Nov 2021],False,9999-12-31T00:00:00
P13,Production and post-production requirements to export,Brazil,2021-10-20T00:00:00,"Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Ireland, Italy, Latvia, Lithuania, Luxembourg, Malta, Netherlands, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, Sweden [Valid From: 20 Oct 2021]",False,9999-12-31T00:00:00
B41,TBT regulations on production processes,Brazil,2021-10-09T00:00:00,World [Valid From: 09 Oct 2021],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Brazil,2021-10-09T00:00:00,World [Valid From: 09 Oct 2021],True,9999-12-31T00:00:00
B31,Labelling requirements,Brazil,2021-10-09T00:00:00,World [Valid From: 09 Oct 2021],True,9999-12-31T00:00:00
A41,Microbiological criteria of the final product,Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
A33,Packaging requirements,Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
A63,Food and feed processing,Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
B41,TBT regulations on production processes,Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
B21,Tolerance limits for residues of or contamination by certain substances,Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
B33,Packaging requirements,Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
B42,TBT regulations on transport and storage,Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
B83,Certification requirement,Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
B7,"Product-quality, safety or -performance requirement",Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
B33,Packaging requirements,Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
B31,Labelling requirements,Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
B42,TBT regulations on transport and storage,Brazil,2021-10-01T00:00:00,World [Valid From: 01 Oct 2021],True,9999-12-31T00:00:00
B83,Certification requirement,Brazil,2021-08-02T00:00:00,World [Valid From: 02 Aug 2021],True,9999-12-31T00:00:00
B81,Product registration/approval requirement,Brazil,2021-08-02T00:00:00,World [Valid From: 02 Aug 2021],True,9999-12-31T00:00:00
