iso3a,iso3b,year,exportsallgoodatob_alldata,importsallgoodafromb_alldata,totaltradeawithb,totaltradeabgdpb,fbic,bandwidth,dependence,norm_lor_avg,tradeagreementindex,norm_allianceindex,securitybandwidth,securitydependence,maritime_connectivity
DEU,IDN,2018,3040905728.0,2438753024.0,5479658496.0,0.58488041,0.1623226,0.36416584,0.25941584,1.0,0,0.0,0.59372371,0.33187065,0.3
DEU,IDN,2019,2725298432.0,2084726272.0,4810024448.0,0.4888685,0.15360658,0.36561784,0.24451144,1.0,0,0.0,0.59448111,0.32954651,0.3
DEU,IDN,2020,2077000960.0,2137577472.0,4214578432.0,0.43738264,0.15163083,0.3623212,0.24356253,1.0,0,0.0,0.58181274,0.32067469,0.3
DEU,IDN,2021,2420120064.0,2415251968.0,4835372032.0,0.47819719,0.14055707,0.35822037,0.22835952,1.0,0,0.0,0.56823456,0.31181705,0.3
DEU,IDN,2022,2465146112.0,2656962048.0,5122107904.0,0.48101631,0.14068593,0.35348865,0.23162845,1.0,0,0.0,0.55171925,0.30269375,0.3
DEU,IDN,2023,2744224256.0,2008282368.0,4513488384.0,0.40726662,0.14211705,0.35496137,0.23301388,1.0,0,0.0,0.55803114,0.32778171,0.3
DEU,JPN,1999,15035256832.0,25242406912.0,40277663744.0,1.1072493,0.086854763,0.35763553,0.14134151,1.0,0,0.0,0.48928204,0.1046255,0.4
DEU,JPN,2000,15901928448.0,26197665792.0,42099593216.0,1.1261978,0.085470162,0.35461274,0.14027391,1.0,0,0.0,0.47666919,0.10236134,0.4
DEU,JPN,2001,14905977856.0,19877697536.0,34783674368.0,0.92691296,0.080699071,0.34773433,0.13506341,1.0,0,0.0,0.45584643,0.097895846,0.4
DEU,JPN,2002,14880786432.0,17657778176.0,32538564608.0,0.86672163,0.074569426,0.33742797,0.12861642,1.0,0,0.0,0.42635694,0.090217456,0.4
DEU,JPN,2003,16420118528.0,20023074816.0,36443193344.0,0.95605254,0.068979561,0.32588863,0.12318788,1.0,0,0.0,0.39196908,0.079406649,0.4
DEU,JPN,2004,18826151936.0,22576232448.0,41402384384.0,1.0629162,0.065357111,0.31463295,0.12089416,1.0,0,0.0,0.35317409,0.06641607,0.4
DEU,JPN,2005,19005050880.0,21552932864.0,40557981696.0,1.0227871,0.06142645,0.30201954,0.11836876,1.0,0,0.0,0.30893493,0.052052516,0.4
DEU,JPN,2006,19215007744.0,22864828416.0,42079838208.0,1.0467989,0.056664087,0.28738126,0.11475357,1.0,0,0.0,0.26039219,0.038052466,0.4
DEU,JPN,2007,19218503680.0,24439367680.0,43657871360.0,1.0701737,0.051456694,0.27084756,0.11056907,1.0,0,0.0,0.20645395,0.025286376,0.4
DEU,JPN,2008,19449919488.0,24946313216.0,44396232704.0,1.1017628,0.046528392,0.2517198,0.10757649,1.0,0,0.0,0.14435448,0.014365997,0.4
DEU,JPN,2009,15934458880.0,17485623296.0,33420081152.0,0.87943953,0.043011662,0.24140498,0.10369474,1.0,0,0.0,0.11396925,0.008961319,0.4
DEU,JPN,2010,17835059200.0,20925710336.0,38760771584.0,0.97982615,0.042435508,0.2433878,0.10147226,1.0,0,0.0,0.12050754,0.01010261,0.4
DEU,JPN,2011,20882874368.0,23485933568.0,44368809984.0,1.1213249,0.047471154,0.26411584,0.10460491,1.0,0,0.0,0.18292297,0.024015641,0.4
DEU,JPN,2012,21512146944.0,20381995008.0,41894141952.0,1.0444231,0.054814059,0.28721923,0.1110696,1.0,0,0.0,0.24967858,0.047487695,0.4
DEU,JPN,2013,22202402816.0,18363113472.0,40565518336.0,0.99142301,0.061525431,0.30549806,0.11720953,1.0,0,0.0,0.30476055,0.070845053,0.4
DEU,JPN,2014,21553588224.0,18146848768.0,39700439040.0,0.96741396,0.064973734,0.31433365,0.12029946,1.0,0,0.0,0.33263305,0.089015119,0.4
DEU,JPN,2015,18195214336.0,15423195136.0,33618409472.0,0.80662018,0.066154756,0.31787896,0.12112004,1.0,0,0.0,0.34440622,0.10052999,0.4
DEU,JPN,2016,19258773504.0,16594887680.0,35853660160.0,0.85381466,0.066682838,0.31878862,0.12173851,1.0,0,0.0,0.34597933,0.10480985,0.4
DEU,JPN,2017,20754710528.0,17430630400.0,38185340928.0,0.89435732,0.065792903,0.3168605,0.12084472,1.0,0,0.0,0.33790475,0.10103266,0.4
DEU,JPN,2018,22109222912.0,18803935232.0,40913158144.0,0.95268363,0.064735971,0.31311214,0.12032684,1.0,0,0.0,0.32007316,0.087540463,0.4
DEU,JPN,2019,20665747456.0,17801967616.0,38467715072.0,0.89789867,0.066197582,0.33045676,0.11658541,1.0,8,0.0,0.29859194,0.069326788,0.4
DEU,JPN,2020,17536389120.0,15140091904.0,32676481024.0,0.79871893,0.065623686,0.34542263,0.11056727,1.0,8,0.0,0.27225572,0.050175037,0.4
DEU,JPN,2021,18174922752.0,17222215680.0,35397136384.0,0.83597147,0.063938104,0.3573148,0.1041419,1.0,8,0.0,0.23873015,0.033306874,0.4
DEU,JPN,2022,16623267840.0,15058452480.0,31681720320.0,0.74060738,0.062100377,0.36077222,0.10017927,1.0,8,0.0,0.25289515,0.033014659,0.4
DEU,JPN,2023,16360309760.0,14461780992.0,30480197632.0,0.70228505,0.063858122,0.37099174,0.10017713,1.0,8,0.0,0.28900051,0.041168224,0.4
DEU,KOR,1999,4631902720.0,5648940032.0,10280842240.0,1.4970102,0.23631544,0.4091059,0.33618096,1.0,0,0.0,0.71614629,0.37371388,0.5
DEU,KOR,2000,5439395840.0,6751520256.0,12190915584.0,1.6276605,0.22506231,0.41044816,0.31912526,1.0,0,0.0,0.7199719,0.37460482,0.5
DEU,KOR,2001,5233732608.0,5488643072.0,10722375680.0,1.3653367,0.2127635,0.41343406,0.29950744,1.0,0,0.0,0.72652304,0.38408494,0.5
DEU,KOR,2002,6607499264.0,5359017984.0,11966517248.0,1.4144893,0.14851427,0.41396093,0.20879762,1.0,0,0.0,0.72402424,0.38608778,0.5
DEU,KOR,2003,7685396480.0,6836062720.0,14521458688.0,1.6641192,0.14752208,0.41169778,0.20854281,1.0,0,0.0,0.71235323,0.37885761,0.5
DEU,KOR,2004,9457488896.0,9917736960.0,19375226880.0,2.1106493,0.14893213,0.4091073,0.21186924,1.0,0,0.0,0.69292969,0.35915452,0.5
DEU,KOR,2005,9754809344.0,11849559040.0,21604368384.0,2.2562742,0.14940634,0.40568313,0.21433783,1.0,0,0.0,0.67214543,0.3369427,0.5
DEU,KOR,2006,11437861888.0,11262951424.0,22700812288.0,2.2522159,0.14571826,0.40068045,0.21165696,1.0,0,0.0,0.64945394,0.30788755,0.5
DEU,KOR,2007,12644763648.0,12465931264.0,25110693888.0,2.3547475,0.14596149,0.40082458,0.21193403,0.875,0,0.0,0.65101701,0.30437243,0.5
DEU,KOR,2008,13264116736.0,10943619072.0,24207736832.0,2.2036698,0.15114002,0.40836549,0.21540074,1.0,0,0.0,0.6747089,0.32923335,0.5
DEU,KOR,2009,11526756352.0,9261905920.0,20788662272.0,1.8775377,0.16274437,0.42137119,0.2247801,1.0,0,0.0,0.71764225,0.38293236,0.5
DEU,KOR,2010,13922460672.0,11023245312.0,24945704960.0,2.1094472,0.17677861,0.45286921,0.22718187,1.0,8,0.0,0.73917508,0.40701616,0.5
DEU,KOR,2011,16219823104.0,9507674112.0,25727498240.0,2.0982132,0.18556701,0.47830296,0.22579506,1.0,8,0.0,0.74297833,0.40927172,0.5
DEU,KOR,2012,16835964928.0,7359497728.0,24195463168.0,1.9269826,0.18807176,0.49969649,0.21904533,1.0,8,0.0,0.73272336,0.38912183,0.5
DEU,KOR,2013,18611853312.0,7670628864.0,26282483712.0,2.0289843,0.18303196,0.49716884,0.21425934,1.0,8,0.0,0.72146577,0.37550652,0.5
DEU,KOR,2014,19685834752.0,7192379392.0,26878214144.0,2.0105877,0.18542472,0.49796551,0.21671307,1.0,8,0.0,0.72136343,0.38568851,0.5
DEU,KOR,2015,18943838208.0,5909200384.0,24853037056.0,1.8083001,0.18839234,0.49819723,0.22007903,1.0,8,0.0,0.71889943,0.39750534,0.5
DEU,KOR,2016,18046255104.0,6095885824.0,24142141440.0,1.7062869,0.19325109,0.50186878,0.22410342,1.0,8,0.0,0.72865492,0.41985953,0.5
DEU,KOR,2017,18712211456.0,7558083584.0,26270296064.0,1.7998273,0.19912627,0.50616384,0.22895713,1.0,8,0.0,0.74014848,0.44459251,0.5
DEU,KOR,2018,18970212352.0,8489974784.0,27460188160.0,1.8282053,0.29100749,0.5158425,0.32832485,1.0,8,0.0,0.76656371,0.48026466,0.5
DEU,KOR,2019,17290129408.0,7662116864.0,24952246272.0,1.6247718,0.3165805,0.5234226,0.35200468,1.0,8,0.0,0.787229,0.50163889,0.5
DEU,KOR,2020,18014476288.0,8332090880.0,26346567680.0,1.7303009,0.33366066,0.5290128,0.36707562,1.0,8,0.0,0.80139178,0.51316482,0.5
DEU,KOR,2021,18914070528.0,9221209088.0,28135280640.0,1.7508395,0.32138687,0.52934188,0.35335287,1.0,8,0.0,0.80116051,0.50679117,0.5
DEU,KOR,2022,17400602624.0,7752153600.0,25152755712.0,1.5261577,0.29815531,0.52679926,0.32939282,1.0,8,0.0,0.79326826,0.49708799,0.5
DEU,KOR,2023,16509146112.0,7714835456.0,23967850496.0,1.4449836,0.20540836,0.51974946,0.23000686,1.0,8,0.0,0.77468693,0.47868732,0.5
DEU,MYS,1999,2249376768.0,2732705024.0,4982081536.0,3.9009883,0.14149687,0.28909969,0.28484979,1.0,0,0.0,0.36996371,0.16991371,0.4
DEU,MYS,2000,2623844096.0,3217336064.0,5841180160.0,4.2014699,0.13665013,0.29691154,0.26785496,1.0,0,0.0,0.3950389,0.19344774,0.4
DEU,MYS,2001,2887784704.0,2595835904.0,5483620864.0,3.9239581,0.14595301,0.30473495,0.27874529,1.0,0,0.0,0.41924104,0.21419692,0.4
DEU,MYS,2002,3112256000.0,2619490304.0,5731746304.0,3.8917263,0.14393157,0.30086324,0.27842209,1.0,0,0.0,0.40492558,0.20777838,0.4
DEU,MYS,2003,4407862272.0,2936097280.0,7343959552.0,4.7135158,0.14047703,0.29679224,0.27546695,1.0,0,0.0,0.38837361,0.19776721,0.4
DEU,MYS,2004,4702990336.0,3283592960.0,7986583040.0,4.8003588,0.13251857,0.29310665,0.26312846,1.0,0,0.0,0.37041101,0.1879212,0.4
DEU,MYS,2005,4562464768.0,3419501824.0,7981966336.0,4.5547242,0.14517172,0.28857777,0.29277626,1.0,0,0.0,0.3503184,0.18137756,0.4
DEU,MYS,2006,5088641024.0,3904971776.0,8993612800.0,4.8605423,0.18577509,0.31581306,0.34235296,1.0,0,0.0,0.43441123,0.39531863,0.4
DEU,MYS,2007,6152226304.0,4663268352.0,10815494144.0,5.4988027,0.21570815,0.34391844,0.36502936,1.0,0,0.0,0.52032846,0.47089803,0.4
DEU,MYS,2008,6006748672.0,4796557312.0,10803306496.0,5.2394342,0.22678474,0.37366405,0.3532232,1.0,0,0.0,0.61192036,0.51720381,0.4
DEU,MYS,2009,4808553472.0,4446295552.0,9254849536.0,4.5574498,0.23254283,0.37953761,0.35658646,1.0,0,0.0,0.63060749,0.50221205,0.4
DEU,MYS,2010,5836860928.0,5567274496.0,11404135424.0,5.2276764,0.25934044,0.39154926,0.38547882,1.0,0,0.0,0.66687924,0.53728378,0.4
DEU,MYS,2011,6017517568.0,6046384640.0,12063901696.0,5.2520852,0.28060675,0.40345186,0.40478379,1.0,0,0.0,0.70045161,0.57304358,0.4
DEU,MYS,2012,6229453312.0,5089938944.0,11319392256.0,4.6722326,0.28934827,0.40626258,0.41450596,1.0,0,0.0,0.70388681,0.58758903,0.4
DEU,MYS,2013,6163495936.0,5081242112.0,11244738560.0,4.4333224,0.28188312,0.40180698,0.40828961,1.0,0,0.0,0.68829423,0.57522845,0.4
DEU,MYS,2014,6047675392.0,5190110720.0,11237785600.0,4.179522,0.27506775,0.39607531,0.40418357,1.0,0,0.0,0.67047662,0.56048417,0.4
DEU,MYS,2015,5073920000.0,4770650624.0,9844570112.0,3.4839766,0.26365694,0.38796383,0.39551657,0.875,0,0.0,0.65007508,0.54261225,0.4
DEU,MYS,2016,4948551168.0,5050328576.0,9998879744.0,3.3878419,0.25359949,0.3807916,0.38759464,1.0,0,0.0,0.62723273,0.51870584,0.4
DEU,MYS,2017,5229828608.0,5712088576.0,10941917184.0,3.5036967,0.24152277,0.37407491,0.37576494,1.0,0,0.0,0.60366833,0.49355143,0.4
DEU,MYS,2018,5503036928.0,6304472064.0,11807508480.0,3.6062188,0.23289913,0.3684476,0.36788228,1.0,0,0.0,0.57510853,0.46492016,0.4
DEU,MYS,2019,5482404352.0,5519160832.0,11001565184.0,3.2172434,0.21510044,0.35731715,0.35035166,1.0,0,0.0,0.53433913,0.43029469,0.4
DEU,MYS,2020,4603551744.0,5108703744.0,9712256000.0,3.0101876,0.19405615,0.34046918,0.33171594,0.875,0,0.0,0.48200846,0.3820006,0.4
DEU,MYS,2021,5078820864.0,5703695360.0,10782516224.0,3.200506,0.17476206,0.32545906,0.31251258,0.875,0,0.0,0.43780884,0.33175257,0.4
DEU,MYS,2022,5038721024.0,5258232320.0,10296952832.0,2.8119047,0.16255559,0.3154878,0.2998721,1.0,0,0.0,0.40647909,0.29290023,0.4
DEU,MYS,2023,5072359936.0,5011624960.0,9970453504.0,2.6442356,0.15415402,0.30931047,0.29005274,1.0,0,0.0,0.38470721,0.27312118,0.4
DEU,NLD,1999,47397744640.0,79586951168.0,126984699904.0,21.90136,0.60728127,0.93721545,0.37710923,1.0,49,2.9699261,0.92084628,0.19069836,0.5
DEU,NLD,2000,47134261248.0,80343875584.0,127478136832.0,21.101133,0.59591186,0.93352091,0.37151361,1.0,49,2.9699261,0.90137744,0.16967955,0.5
DEU,NLD,2001,45521469440.0,78415224832.0,123936694272.0,20.048426,0.583772,0.92797226,0.36612129,1.0,49,2.9699261,0.87744546,0.14561686,0.5
DEU,NLD,2002,47853023232.0,76144607232.0,123997626368.0,20.01478,0.5807609,0.92380822,0.36587462,1.0,49,2.9699261,0.8621912,0.15466566,0.5
DEU,NLD,2003,58323615744.0,91104673792.0,149428289536.0,24.08214,0.61655265,0.92715794,0.38701981,1.0,49,2.9699261,0.86982638,0.22824858,0.5
DEU,NLD,2004,69172387840.0,106813423616.0,175985803264.0,27.810198,0.65947366,0.93998641,0.40831244,1.0,49,2.9699261,0.90544218,0.28601241,0.5
DEU,NLD,2005,69044903936.0,116239941632.0,185284853760.0,28.691263,0.69816107,0.95564377,0.42518342,1.0,49,2.9699261,0.95066273,0.32573274,0.5
DEU,NLD,2006,78455914496.0,128715366400.0,207171289088.0,31.0072,0.72826862,0.97532511,0.43456915,1.0,49,2.9699261,1.0102539,0.34472552,0.5
DEU,NLD,2007,92834373632.0,143529508864.0,236363890688.0,34.090263,0.76104534,0.98949903,0.44762248,1.0,49,2.9699261,1.0530415,0.38218543,0.5
DEU,NLD,2008,100568129536.0,169128034304.0,269696155648.0,38.071404,0.79512244,1.0,0.46275461,1.0,49,2.9699261,1.0828346,0.41815111,0.5
DEU,NLD,2009,77507280896.0,134822551552.0,212329840640.0,31.1143,0.80889004,0.999964,0.47078419,1.0,49,2.9699261,1.0829576,0.44901934,0.5
DEU,NLD,2010,85980127232.0,152803360768.0,238783496192.0,34.527115,0.81193423,0.99871802,0.47314548,1.0,49,2.9699261,1.0770094,0.45681286,0.5
DEU,NLD,2011,96646995968.0,172702040064.0,269349044224.0,38.35186,0.80900145,0.99659574,0.47244036,1.0,49,2.9699261,1.0660927,0.45351014,0.5
DEU,NLD,2012,88584380416.0,166823575552.0,255407964160.0,36.745464,0.80275846,0.99475634,0.46966144,1.0,49,2.9699261,1.0527383,0.43033826,0.5
DEU,NLD,2013,91439767552.0,164169482240.0,255609241600.0,36.822357,0.79083633,0.99169034,0.46411678,1.0,49,2.9699261,1.0385624,0.40300196,0.5
DEU,NLD,2014,91804532736.0,158003757056.0,249808289792.0,35.481632,0.77115738,0.98604292,0.45515981,1.0,49,2.9699261,1.0201932,0.37427753,0.5
DEU,NLD,2015,83434389504.0,133961785344.0,217396183040.0,30.284622,0.7518301,0.97748721,0.44763634,1.0,49,2.9699261,0.99364388,0.35772395,0.5
DEU,NLD,2016,81587757056.0,129585020928.0,211172786176.0,28.786749,0.72945899,0.96630961,0.43934059,1.0,49,2.9699261,0.95819449,0.34400144,0.5
DEU,NLD,2017,88005386240.0,144373596160.0,232378990592.0,30.781546,0.71273965,0.95936787,0.43237689,1.0,49,2.9699261,0.93319857,0.32758048,0.5
DEU,NLD,2018,96857096192.0,156455387136.0,253312483328.0,32.780502,0.72826791,0.96064675,0.44120884,1.0,49,2.9699261,0.93059188,0.35802197,0.5
DEU,NLD,2019,90163798016.0,147418890240.0,237582680064.0,30.155262,0.73345929,0.964122,0.44275221,1.0,49,2.9699261,0.93579143,0.36218926,0.5
DEU,NLD,2020,84080427008.0,137451896832.0,221532323840.0,29.228342,0.72957516,0.96444261,0.44026116,1.0,49,2.9699261,0.93474001,0.35712025,0.5
DEU,NLD,2021,99126476800.0,171328634880.0,270455111680.0,33.658371,0.70087886,0.95857567,0.42553303,1.0,49,2.9699261,0.91518837,0.29296759,0.5
DEU,NLD,2022,89632579584.0,195042623488.0,284675211264.0,33.909523,0.68240893,0.95320702,0.41665268,1.0,49,2.9699261,0.8967225,0.24522048,0.5
DEU,NLD,2023,93156638720.0,169964257280.0,260104192000.0,30.889101,0.66734326,0.94799745,0.40969327,1.0,49,2.9699261,0.87998188,0.2123058,0.5
DEU,PHL,1999,1178968448.0,1659206016.0,2838174464.0,2.2126193,0.06484022,0.18075185,0.20877498,1.0,0,0.0,0.05658729,0.031147754,0.3
DEU,PHL,2000,1099046656.0,1740496256.0,2839543040.0,2.120749,0.058407225,0.17654465,0.19254343,1.0,0,0.0,0.042978287,0.024301451,0.3
DEU,PHL,2001,1247095424.0,1680323584.0,2927419136.0,2.1216879,0.053911641,0.17252301,0.18186632,1.0,0,0.0,0.027367201,0.017325452,0.3
DEU,PHL,2002,976077120.0,1732619648.0,2708696832.0,1.8928171,0.050505109,0.1677597,0.17521222,1.0,0,0.0,0.012826682,0.0090395017,0.3
DEU,PHL,2003,1296224384.0,1486681984.0,2782906368.0,1.8505458,0.048380792,0.16490103,0.17075221,1.0,0,0.0,0.0034179501,0.0026330205,0.3
DEU,PHL,2004,1654655872.0,1708550784.0,3363206656.0,2.0985658,0.050956588,0.16478917,0.17996515,1.0,0,0.0,0.0,0.0,0.3
DEU,PHL,2005,1533071488.0,1547407872.0,3080479232.0,1.8316185,0.053702012,0.16575073,0.18856099,1.0,0,0.0,0.0,0.0,0.3
DEU,PHL,2006,1827872640.0,1987837056.0,3815709696.0,2.1542478,0.056421019,0.16711549,0.19649021,1.0,0,0.0,0.0,0.0,0.3
DEU,PHL,2007,1396865024.0,2321294336.0,3718159360.0,1.9706985,0.054840032,0.16727835,0.19079839,1.0,0,0.0,0.0,0.0,0.3
DEU,PHL,2008,1411661440.0,2537744896.0,3949406208.0,2.0061073,0.056096945,0.16796391,0.19437481,1.0,0,0.0,0.0,0.0,0.3
DEU,PHL,2009,1153313280.0,2707735040.0,3861048320.0,1.9332254,0.057706092,0.16784486,0.20009227,1.0,0,0.0,0.0,0.0,0.3
DEU,PHL,2010,1513126528.0,2737033984.0,4250160384.0,1.9826413,0.058174774,0.16878906,0.200589,1.0,0,0.0,0.0,0.0,0.3
DEU,PHL,2011,1717935616.0,1729464448.0,3447400192.0,1.5484215,0.054555774,0.16959977,0.18721136,1.0,0,0.0,0.0,0.0,0.3
DEU,PHL,2012,1929560064.0,1917431936.0,3846991872.0,1.6164192,0.049403623,0.16956334,0.16956787,0.875,0,0.0,0.0,0.0,0.3
DEU,PHL,2013,2225257728.0,2102090240.0,4327348224.0,1.7032748,0.060647883,0.18898177,0.18677229,1.0,0,0.0,0.057716593,0.076727659,0.3
DEU,PHL,2014,2547893248.0,2526967296.0,5074860544.0,1.8782692,0.070801191,0.20821497,0.1978998,1.0,0,0.0,0.112443,0.12426627,0.3
DEU,PHL,2015,2257651456.0,2514132736.0,4771784192.0,1.6606714,0.08004871,0.22729728,0.20496364,1.0,0,0.0,0.16390705,0.14271787,0.3
DEU,PHL,2016,2130993152.0,2155542528.0,4286535680.0,1.3922578,0.075994499,0.22477223,0.19676881,1.0,0,0.0,0.15406537,0.11291344,0.3
DEU,PHL,2017,2119764224.0,2411111424.0,4530875904.0,1.3762295,0.074117817,0.2202739,0.19582869,0.875,0,0.0,0.14322518,0.069623247,0.3
DEU,PHL,2018,2730831616.0,2528093696.0,5258925568.0,1.5021179,0.069131322,0.21642293,0.18590383,0.875,0,0.0,0.13115884,0.046546523,0.3
DEU,PHL,2019,2458739456.0,2396370944.0,4855110656.0,1.306815,0.073305979,0.2292026,0.18613867,1.0,0,0.0,0.16794729,0.071463317,0.3
DEU,PHL,2020,1907052800.0,2011853568.0,3918906368.0,1.1657871,0.081707485,0.25726801,0.18483864,1.0,0,0.0,0.25196812,0.14359739,0.3
DEU,PHL,2021,1817795072.0,2438724352.0,4256519424.0,1.1836756,0.091935486,0.28762603,0.18602517,0.875,0,0.0,0.35109675,0.19886459,0.3
DEU,PHL,2022,1594935808.0,2152126208.0,3747061760.0,0.96867245,0.094822675,0.30205381,0.18270254,1.0,0,0.0,0.40064156,0.22031417,0.3
DEU,PHL,2023,1552920704.0,1854607232.0,3378214400.0,0.83507478,0.092090748,0.30285081,0.17697176,1.0,0,0.0,0.40826905,0.21570745,0.3
DEU,SGP,1999,4447467008.0,4399417344.0,8846884864.0,7.320456,0.15392826,0.3343634,0.26792693,1.0,0,0.0,0.49976516,0.27437049,0.4
DEU,SGP,2000,4926206976.0,5602341376.0,10528547840.0,7.9898338,0.14401881,0.32763088,0.25582981,1.0,0,0.0,0.47558752,0.22984987,0.4
DEU,SGP,2001,4772293120.0,5457408512.0,10229701632.0,7.8470817,0.13227347,0.31397817,0.24518281,1.0,0,0.0,0.42895144,0.17846802,0.4
DEU,SGP,2002,4830976512.0,5073876480.0,9904852992.0,7.3110394,0.12119572,0.30098432,0.23434739,1.0,0,0.0,0.38624382,0.1298164,0.4
DEU,SGP,2003,5214820352.0,5421095424.0,10635916288.0,7.5091524,0.11292716,0.28966385,0.22689286,1.0,0,0.0,0.35011911,0.10314636,0.4
DEU,SGP,2004,5995432960.0,7426446336.0,13421879296.0,8.6193352,0.11010088,0.28405461,0.22558264,1.0,0,0.0,0.3277207,0.092056751,0.4
DEU,SGP,2005,6033257984.0,7255499264.0,13288757248.0,7.9483185,0.10558593,0.27660766,0.22215627,1.0,0,0.0,0.29911554,0.077001326,0.4
DEU,SGP,2006,6509238784.0,7350427136.0,13859665920.0,7.604866,0.098391704,0.26498243,0.21610168,1.0,0,0.0,0.25904119,0.057890568,0.4
DEU,SGP,2007,7393214464.0,6417763840.0,13810977792.0,6.9510489,0.097683579,0.26833487,0.21186596,1.0,0,0.0,0.26978734,0.070075281,0.4
DEU,SGP,2008,7947517440.0,6926217216.0,14873735168.0,7.3489766,0.11789542,0.29604107,0.23177239,1.0,0,0.0,0.35721424,0.1668475,0.4
DEU,SGP,2009,7173713920.0,4382389248.0,11556103168.0,5.7024732,0.13758633,0.33244482,0.24086431,1.0,0,0.0,0.47569084,0.23181809,0.4
DEU,SGP,2010,8036129280.0,6356220416.0,14392349696.0,6.2015867,0.15904567,0.36342749,0.25469521,1.0,0,0.0,0.57333487,0.30083179,0.4
DEU,SGP,2011,8894393344.0,6849059328.0,15743453184.0,6.3868408,0.17036232,0.37860289,0.26188242,1.0,0,0.0,0.61875397,0.34544152,0.4
DEU,SGP,2012,8187050496.0,5837460480.0,14024510464.0,5.4478645,0.18037352,0.39109087,0.26841813,1.0,0,0.0,0.65351599,0.38148162,0.4
DEU,SGP,2013,8057367040.0,5692298752.0,13749665792.0,5.0956073,0.17954479,0.39447525,0.26489258,1.0,0,0.0,0.66291666,0.38866234,0.4
DEU,SGP,2014,7860407808.0,5116283904.0,12976691200.0,4.627037,0.17118925,0.3912968,0.25461671,1.0,0,0.0,0.65456486,0.37902218,0.4
DEU,SGP,2015,6890864128.0,5271093760.0,12161957888.0,4.2111821,0.16350952,0.38594347,0.24656764,1.0,0,0.0,0.63799727,0.3642523,0.4
DEU,SGP,2016,6912574976.0,5435896320.0,12348471296.0,4.1287136,0.15795141,0.3811433,0.24118592,1.0,0,0.0,0.62266314,0.35266185,0.4
DEU,SGP,2017,7138721792.0,5691215360.0,12829936640.0,4.0986338,0.15692632,0.38011903,0.24026634,1.0,0,0.0,0.61740476,0.35331297,0.4
DEU,SGP,2018,8405844480.0,5772398592.0,14178242560.0,4.3693852,0.15683904,0.37984312,0.24030712,1.0,0,0.0,0.61040562,0.34865838,0.4
DEU,SGP,2019,7168226304.0,5144828416.0,12313055232.0,3.7534521,0.16235057,0.40088469,0.23569538,1.0,8,0.0,0.59971476,0.34057373,0.4
DEU,SGP,2020,6045061120.0,3781758720.0,9826820096.0,3.1250339,0.16047512,0.41656238,0.22420453,1.0,8,0.0,0.57412863,0.31424665,0.4
DEU,SGP,2021,7052523008.0,5897761280.0,12950284288.0,3.7256465,0.15887523,0.43140736,0.21433118,1.0,8,0.0,0.54677558,0.29043064,0.4
DEU,SGP,2022,6239447552.0,6230066688.0,12469514240.0,3.4611053,0.1500003,0.42309138,0.20633584,1.0,8,0.0,0.51915646,0.26885501,0.4
DEU,SGP,2023,6000111104.0,6010407424.0,11887109120.0,3.266274,0.17965248,0.44024697,0.23749451,1.0,8,0.0,0.5736776,0.39669603,0.4
DEU,CHE,1999,33204105216.0,24507359232.0,57711464448.0,12.035501,0.30290321,0.43938357,0.40121466,1.0,5,0.18332878,0.59461147,0.40943202,0.0
DEU,CHE,2000,31392294912.0,22629779456.0,54022074368.0,10.835241,0.28377646,0.42991292,0.3841604,1.0,5,0.18332878,0.5617311,0.35250986,0.0
DEU,CHE,2001,31605329920.0,22586687488.0,54192017408.0,10.700705,0.26039958,0.41414657,0.36593413,1.0,5,0.18332878,0.51133096,0.2931788,0.0
DEU,CHE,2002,31922860032.0,23292416000.0,55215276032.0,10.903341,0.23573513,0.39318079,0.34893838,1.0,5,0.18332878,0.44159442,0.23459531,0.0
DEU,CHE,2003,36372340736.0,26475649024.0,62847987712.0,12.416388,0.22239694,0.38023904,0.34039944,1.0,5,0.18332878,0.39486045,0.18672511,0.0
DEU,CHE,2004,41984311296.0,29591941120.0,71576248320.0,13.752732,0.23325433,0.38565901,0.35200027,1.0,5,0.18332878,0.40418717,0.21386757,0.0
DEU,CHE,2005,42169020416.0,29269379072.0,71438401536.0,13.34166,0.25554919,0.40243679,0.36956733,1.0,5,0.18332878,0.45332903,0.27367368,0.0
DEU,CHE,2006,48583409664.0,32511119360.0,81094533120.0,14.560413,0.27501225,0.41663861,0.38415742,1.0,5,0.18332878,0.49516946,0.32227868,0.0
DEU,CHE,2007,54147321856.0,37716369408.0,91863687168.0,15.860267,0.28245941,0.41969442,0.39168739,1.0,5,0.18332878,0.50229603,0.34222558,0.0
DEU,CHE,2008,60067926016.0,41096847360.0,101164777472.0,16.997734,0.28938553,0.4198561,0.40113729,1.0,5,0.18332878,0.49937749,0.35876259,0.0
DEU,CHE,2009,52432965632.0,34922192896.0,87355154432.0,14.98915,0.29747608,0.42292875,0.40935639,1.0,5,0.18332878,0.50854528,0.39098501,0.0
DEU,CHE,2010,57028067328.0,38882721792.0,95910789120.0,15.936371,0.3065742,0.4287267,0.41617098,1.0,5,0.18332878,0.52482337,0.42083332,0.0
DEU,CHE,2011,66882936832.0,47413264384.0,114296201216.0,18.633427,0.31898609,0.43820941,0.42364955,1.0,5,0.18332878,0.54927582,0.44491279,0.0
